trace,l1p,l2p,repl,inc,metric,value
mix8,no,kpcp,ship,NON,ipc,.85162971518930525304
mix8,no,kpcp,ship,EXC,ipc,.82695470782825730414
mix8,no,kpcp,drrip,NON,ipc,.85192377815851677209
mix8,no,kpcp,drrip,EXC,ipc,.82626974493057233975
mix8,no,kpcp,kpcr,NON,ipc,.85088001862321368356
mix8,no,kpcp,kpcr,EXC,ipc,.82723730149822623124
mix8,next_line,no,lru,NON,ipc,.81472792615855960368
mix8,next_line,no,lru,EXC,ipc,.81652823837578248768
mix8,next_line,no,eaf,NON,ipc,.85033989625323043689
mix8,next_line,no,eaf,EXC,ipc,.81649042602128936442
mix8,next_line,no,ship,NON,ipc,.85737116228420693162
mix8,next_line,no,ship,EXC,ipc,.81691985442450198585
mix8,next_line,no,drrip,NON,ipc,.85285452434048967860
mix8,next_line,no,drrip,EXC,ipc,.81560541906125792296
mix8,next_line,no,kpcr,NON,ipc,.82114173853858820083
mix8,next_line,no,kpcr,EXC,ipc,.81656748652519284940
mix8,next_line,ip_stride,lru,NON,ipc,.81501638732479769511
mix8,next_line,ip_stride,lru,EXC,ipc,.81663647210037669726
mix8,next_line,ip_stride,eaf,NON,ipc,.85079035086313344342
mix8,next_line,ip_stride,eaf,EXC,ipc,.81684468390454981434
mix8,next_line,ip_stride,ship,NON,ipc,.85812031946804365464
mix8,next_line,ip_stride,ship,EXC,ipc,.81721407205381721485
mix8,next_line,ip_stride,drrip,NON,ipc,.85137150375668416156
mix8,next_line,ip_stride,drrip,EXC,ipc,.81573471143833337356
mix8,next_line,ip_stride,kpcr,NON,ipc,.82142606763741283634
mix8,next_line,ip_stride,kpcr,EXC,ipc,.81689390075024269570
mix8,next_line,next_line,lru,NON,ipc,.81509369372109713553
mix8,next_line,next_line,lru,EXC,ipc,.81659672006524928061
mix8,next_line,next_line,eaf,NON,ipc,.84479715101706379954
mix8,next_line,next_line,eaf,EXC,ipc,.81661578567792431605
mix8,next_line,next_line,ship,NON,ipc,.85744537320340919967
mix8,next_line,next_line,ship,EXC,ipc,.81712754952992681062
mix8,next_line,next_line,drrip,NON,ipc,.85147102167830873329
mix8,next_line,next_line,drrip,EXC,ipc,.81574149644568178854
mix8,next_line,next_line,kpcr,NON,ipc,.82153784076251535077
mix8,next_line,next_line,kpcr,EXC,ipc,.81679305748297459850
mix8,next_line,daampm,lru,NON,ipc,.81565484497114683552
mix8,next_line,daampm,lru,EXC,ipc,.81656592758439198654
mix8,next_line,daampm,eaf,NON,ipc,.84878524798457963457
mix8,next_line,daampm,eaf,EXC,ipc,.81682128700281609856
mix8,next_line,daampm,ship,NON,ipc,.85145788448267490029
mix8,next_line,daampm,ship,EXC,ipc,.81753474690295019593
mix8,next_line,daampm,drrip,NON,ipc,.84944761490487273756
mix8,next_line,daampm,drrip,EXC,ipc,.81570881717030259969
mix8,next_line,daampm,kpcr,NON,ipc,.82190229716533259933
mix8,next_line,daampm,kpcr,EXC,ipc,.81692555949118873964
mix8,next_line,bop,lru,NON,ipc,.81848322317946743090
mix8,next_line,bop,lru,EXC,ipc,.81674397000173081647
mix8,next_line,bop,eaf,NON,ipc,.84959277809312848528
mix8,next_line,bop,eaf,EXC,ipc,.81765875247294082839
mix8,next_line,bop,ship,NON,ipc,.85075825463427759826
mix8,next_line,bop,ship,EXC,ipc,.81954079064976425620
mix8,next_line,bop,drrip,NON,ipc,.84494990418819100744
mix8,next_line,bop,drrip,EXC,ipc,.81704036068881308608
mix8,next_line,bop,kpcr,NON,ipc,.82220451136965652284
mix8,next_line,bop,kpcr,EXC,ipc,.81764039525583041741
mix8,next_line,kpcp,lru,NON,ipc,.81796595391591204600
mix8,next_line,kpcp,lru,EXC,ipc,.81692663251975354633
mix8,next_line,kpcp,eaf,NON,ipc,.85111239995014325260
mix8,next_line,kpcp,eaf,EXC,ipc,.81724407487646137511
mix8,next_line,kpcp,ship,NON,ipc,.85064815302408856063
mix8,next_line,kpcp,ship,EXC,ipc,.81838966926067899883
mix8,next_line,kpcp,drrip,NON,ipc,.85112782772972494331
mix8,next_line,kpcp,drrip,EXC,ipc,.81604860943542410692
mix8,next_line,kpcp,kpcr,NON,ipc,.82344020634079453854
mix8,next_line,kpcp,kpcr,EXC,ipc,.81726337120046912423
mix9,no,no,lru,NON,ipc,.39566918687450675569
mix9,no,no,lru,EXC,ipc,.40009894547456494284
mix9,no,no,eaf,NON,ipc,.44926281322119343434
mix9,no,no,eaf,EXC,ipc,.39634082129167107924
mix9,no,no,ship,NON,ipc,.45412098533874527352
mix9,no,no,ship,EXC,ipc,.39733248105982628351
mix9,no,no,drrip,NON,ipc,.45266179043099715068
mix9,no,no,drrip,EXC,ipc,.39630015351937246090
mix9,no,no,kpcr,NON,ipc,.40484052901778909112
mix9,no,no,kpcr,EXC,ipc,.39652390894824640413
mix9,no,ip_stride,lru,NON,ipc,.57500547906660173237
mix9,no,ip_stride,lru,EXC,ipc,.56923646273357106475
mix9,no,ip_stride,eaf,NON,ipc,.60205898541134269860
mix9,no,ip_stride,eaf,EXC,ipc,.56825515914600750314
mix9,no,ip_stride,ship,NON,ipc,.58588405991448162415
mix9,no,ip_stride,ship,EXC,ipc,.56771276385452328458
mix9,no,ip_stride,drrip,NON,ipc,.60299059290123026374
mix9,no,ip_stride,drrip,EXC,ipc,.57055397628042092744
mix9,no,ip_stride,kpcr,NON,ipc,.57868461189833866046
mix9,no,ip_stride,kpcr,EXC,ipc,.56787516435006974826
mix9,no,next_line,lru,NON,ipc,.54776402508874485530
mix9,no,next_line,lru,EXC,ipc,.55226928143379526202
mix9,no,next_line,eaf,NON,ipc,.57402182266484212420
mix9,no,next_line,eaf,EXC,ipc,.55193995354961067982
mix9,no,next_line,ship,NON,ipc,.58221705188497612663
mix9,no,next_line,ship,EXC,ipc,.55270451373010547779
mix9,no,next_line,drrip,NON,ipc,.57729700768778657269
mix9,no,next_line,drrip,EXC,ipc,.55138970743479924747
mix9,no,next_line,kpcr,NON,ipc,.55376113731120404305
mix9,no,next_line,kpcr,EXC,ipc,.55182779124684643960
mix9,no,daampm,lru,NON,ipc,.58918899339192122970
mix9,no,daampm,lru,EXC,ipc,.59335817970905979104
mix9,no,daampm,eaf,NON,ipc,.61646969540280057892
mix9,no,daampm,eaf,EXC,ipc,.59246663185840629431
mix9,no,daampm,ship,NON,ipc,.61942463727091323204
mix9,no,daampm,ship,EXC,ipc,.59350963737911794553
mix9,no,daampm,drrip,NON,ipc,.61992719660049891569
mix9,no,daampm,drrip,EXC,ipc,.59385160060912931879
mix9,no,daampm,kpcr,NON,ipc,.59398467321486829700
mix9,no,daampm,kpcr,EXC,ipc,.59262330161097553916
mix9,no,bop,lru,NON,ipc,.56785007849353220319
mix9,no,bop,lru,EXC,ipc,.56521827591204414943
mix9,no,bop,eaf,NON,ipc,.58947075014834575144
mix9,no,bop,eaf,EXC,ipc,.56228994795006304720
mix9,no,bop,ship,NON,ipc,.58827561340710419809
mix9,no,bop,ship,EXC,ipc,.56441905068316309468
mix9,no,bop,drrip,NON,ipc,.59564997591302363777
mix9,no,bop,drrip,EXC,ipc,.56656603224741469238
mix9,no,bop,kpcr,NON,ipc,.57237942000066049888
mix9,no,bop,kpcr,EXC,ipc,.56292354961332128016
mix9,no,kpcp,lru,NON,ipc,.61503080306046118849
mix9,no,kpcp,lru,EXC,ipc,.51416344947698377757
mix9,no,kpcp,eaf,NON,ipc,.61867982095303842507
mix9,no,kpcp,eaf,EXC,ipc,.51208269165706130149
mix9,no,kpcp,ship,NON,ipc,.61376334583776797658
mix9,no,kpcp,ship,EXC,ipc,.51317365646652506624
mix9,no,kpcp,drrip,NON,ipc,.61836828416142806437
mix9,no,kpcp,drrip,EXC,ipc,.51224791962503465331
mix9,no,kpcp,kpcr,NON,ipc,.61401528736578167943
mix9,no,kpcp,kpcr,EXC,ipc,.51319357904347562925
mix9,next_line,no,lru,NON,ipc,.54948442779169138261
mix9,next_line,no,lru,EXC,ipc,.55427720461625868565
mix9,next_line,no,eaf,NON,ipc,.58141846815662403208
mix9,next_line,no,eaf,EXC,ipc,.55472071518896513410
mix9,next_line,no,ship,NON,ipc,.58454747457830478069
mix9,next_line,no,ship,EXC,ipc,.55441815208974287057
mix9,next_line,no,drrip,NON,ipc,.58046646338906189939
mix9,next_line,no,drrip,EXC,ipc,.55381585710210709822
mix9,next_line,no,kpcr,NON,ipc,.55560649424169923680
mix9,next_line,no,kpcr,EXC,ipc,.55414865536663417767
mix9,next_line,ip_stride,lru,NON,ipc,.55045520812659418606
mix9,next_line,ip_stride,lru,EXC,ipc,.55476550764614651116
mix9,next_line,ip_stride,eaf,NON,ipc,.58182869749879468284
mix9,next_line,ip_stride,eaf,EXC,ipc,.55467645434131727155
mix9,next_line,ip_stride,ship,NON,ipc,.58402520185752534655
mix9,next_line,ip_stride,ship,EXC,ipc,.55487911280608960090
mix9,next_line,ip_stride,drrip,NON,ipc,.58112877346752046728
mix9,next_line,ip_stride,drrip,EXC,ipc,.55449590006486709714
mix9,next_line,ip_stride,kpcr,NON,ipc,.55677599760825552002
mix9,next_line,ip_stride,kpcr,EXC,ipc,.55477257866599754153
mix9,next_line,next_line,lru,NON,ipc,.54967195050230762103
mix9,next_line,next_line,lru,EXC,ipc,.55437137402537247320
mix9,next_line,next_line,eaf,NON,ipc,.58177280128893273468
mix9,next_line,next_line,eaf,EXC,ipc,.55441811637336671329
mix9,next_line,next_line,ship,NON,ipc,.58452575164083437429
mix9,next_line,next_line,ship,EXC,ipc,.55469304319494193491
mix9,next_line,next_line,drrip,NON,ipc,.57980533825339430313
mix9,next_line,next_line,drrip,EXC,ipc,.55375474361469850917
mix9,next_line,next_line,kpcr,NON,ipc,.55584813485717393110
mix9,next_line,next_line,kpcr,EXC,ipc,.55417284945320606840
mix9,next_line,daampm,lru,NON,ipc,.55170546384096030183
mix9,next_line,daampm,lru,EXC,ipc,.55559009034952296827
mix9,next_line,daampm,eaf,NON,ipc,.58219599423347736445
mix9,next_line,daampm,eaf,EXC,ipc,.55575024408127101039
mix9,next_line,daampm,ship,NON,ipc,.58526599953555264448
mix9,next_line,daampm,ship,EXC,ipc,.55629452019080615417
mix9,next_line,daampm,drrip,NON,ipc,.57884596483797384848
mix9,next_line,daampm,drrip,EXC,ipc,.55533668479588739130
mix9,next_line,daampm,kpcr,NON,ipc,.55731220027630847148
mix9,next_line,daampm,kpcr,EXC,ipc,.55545658091921507977
mix9,next_line,bop,lru,NON,ipc,.55325689256464969976
mix9,next_line,bop,lru,EXC,ipc,.55589069322932371261
mix9,next_line,bop,eaf,NON,ipc,.58251473980225478675
mix9,next_line,bop,eaf,EXC,ipc,.55629547936572614035
mix9,next_line,bop,ship,NON,ipc,.58390917644189649727
mix9,next_line,bop,ship,EXC,ipc,.55733237955623399345
mix9,next_line,bop,drrip,NON,ipc,.57647206489614200401
mix9,next_line,bop,drrip,EXC,ipc,.55586092955089923466
mix9,next_line,bop,kpcr,NON,ipc,.55822875269073195795
mix9,next_line,bop,kpcr,EXC,ipc,.55610338842440000924
mix9,next_line,kpcp,lru,NON,ipc,.55303954706179855261
mix9,next_line,kpcp,lru,EXC,ipc,.55509846369704378789
mix9,next_line,kpcp,eaf,NON,ipc,.57722727510935367244
mix9,next_line,kpcp,eaf,EXC,ipc,.55513446050498163623
mix9,next_line,kpcp,ship,NON,ipc,.57620203892044093369
mix9,next_line,kpcp,ship,EXC,ipc,.55573277148024068162
mix9,next_line,kpcp,drrip,NON,ipc,.57820182180511262461
mix9,next_line,kpcp,drrip,EXC,ipc,.55479175438431500684
mix9,next_line,kpcp,kpcr,NON,ipc,.55834383438113239637
mix9,next_line,kpcp,kpcr,EXC,ipc,.55500018570828690348
mix10,no,no,lru,NON,ipc,.63850598474430201296
mix10,no,no,lru,EXC,ipc,.64533534081330948827
mix10,no,no,eaf,NON,ipc,.67805397044247511807
mix10,no,no,eaf,EXC,ipc,.63390893105670013331
mix10,no,no,ship,NON,ipc,.68195313878251147932
mix10,no,no,ship,EXC,ipc,.63533529304216613136
mix10,no,no,drrip,NON,ipc,.67658731341585054065
mix10,no,no,drrip,EXC,ipc,.63394628465243610058
mix10,no,no,kpcr,NON,ipc,.65854267617926483781
mix10,no,no,kpcr,EXC,ipc,.63444715333747797468
mix10,no,ip_stride,lru,NON,ipc,.75039363235733677166
mix10,no,ip_stride,lru,EXC,ipc,.74965108467854383163
mix10,no,ip_stride,eaf,NON,ipc,.78663374397463965234
mix10,no,ip_stride,eaf,EXC,ipc,.75048669773929367725
mix10,no,ip_stride,ship,NON,ipc,.76179143606451908695
mix10,no,ip_stride,ship,EXC,ipc,.75047799681554687105
mix10,no,ip_stride,drrip,NON,ipc,.78435840219168209012
mix10,no,ip_stride,drrip,EXC,ipc,.74926240585559997042
mix10,no,ip_stride,kpcr,NON,ipc,.75476506655388209629
mix10,no,ip_stride,kpcr,EXC,ipc,.75037066838503187782
mix10,no,next_line,lru,NON,ipc,.75801681740848877154
mix10,no,next_line,lru,EXC,ipc,.75961806742281170510
mix10,no,next_line,eaf,NON,ipc,.78768754550660245206
mix10,no,next_line,eaf,EXC,ipc,.76005542358621780627
mix10,no,next_line,ship,NON,ipc,.78374567561741182317
mix10,no,next_line,ship,EXC,ipc,.76169339879257156252
mix10,no,next_line,drrip,NON,ipc,.78292423587464701126
mix10,no,next_line,drrip,EXC,ipc,.75917161746507275049
mix10,no,next_line,kpcr,NON,ipc,.76307725424545897578
mix10,no,next_line,kpcr,EXC,ipc,.75993869443970900533
mix10,no,daampm,lru,NON,ipc,.77881502237507139440
mix10,no,daampm,lru,EXC,ipc,.78460917476281366492
mix10,no,daampm,eaf,NON,ipc,.82087762797495876820
mix10,no,daampm,eaf,EXC,ipc,.78372132082901482007
mix10,no,daampm,ship,NON,ipc,.80504629407009973151
mix10,no,daampm,ship,EXC,ipc,.78446705278777817429
mix10,no,daampm,drrip,NON,ipc,.81554134747761473814
mix10,no,daampm,drrip,EXC,ipc,.78293493541202186722
mix10,no,daampm,kpcr,NON,ipc,.78349187207890772969
mix10,no,daampm,kpcr,EXC,ipc,.78362978451272763353
mix10,no,bop,lru,NON,ipc,.76253960519858739767
mix10,no,bop,lru,EXC,ipc,.76338678329088396750
mix10,no,bop,eaf,NON,ipc,.78547508730838549537
mix10,no,bop,eaf,EXC,ipc,.76325017009015809244
mix10,no,bop,ship,NON,ipc,.78053019194196519982
mix10,no,bop,ship,EXC,ipc,.76228415250079111678
mix10,no,bop,drrip,NON,ipc,.78413252733231956219
mix10,no,bop,drrip,EXC,ipc,.76147032500387101997
mix10,no,bop,kpcr,NON,ipc,.76690664059303308489
mix10,no,bop,kpcr,EXC,ipc,.76206552264494588177
mix10,no,kpcp,lru,NON,ipc,.79957774840120687797
mix10,no,kpcp,lru,EXC,ipc,.74401799435251370626
mix10,no,kpcp,eaf,NON,ipc,.80213388853715702653
mix10,no,kpcp,eaf,EXC,ipc,.74321820147994139949
mix10,no,kpcp,ship,NON,ipc,.80025025531456814208
mix10,no,kpcp,ship,EXC,ipc,.74280262416335950352
mix10,no,kpcp,drrip,NON,ipc,.80196048786166816602
mix10,no,kpcp,drrip,EXC,ipc,.74188769331891026884
mix10,no,kpcp,kpcr,NON,ipc,.79994716060049548651
mix10,no,kpcp,kpcr,EXC,ipc,.74273858638970210269
mix10,next_line,no,lru,NON,ipc,.75812316639513210118
mix10,next_line,no,lru,EXC,ipc,.76006901473050342921
mix10,next_line,no,eaf,NON,ipc,.78923328271932840700
mix10,next_line,no,eaf,EXC,ipc,.76087416768469412047
mix10,next_line,no,ship,NON,ipc,.79032519501786078503
mix10,next_line,no,ship,EXC,ipc,.76203115840597701831
mix10,next_line,no,drrip,NON,ipc,.77975801139190253908
mix10,next_line,no,drrip,EXC,ipc,.75971892702715603095
mix10,next_line,no,kpcr,NON,ipc,.76387951318085668936
mix10,next_line,no,kpcr,EXC,ipc,.76059136415717533990
mix10,next_line,ip_stride,lru,NON,ipc,.76104204822587218617
mix10,next_line,ip_stride,lru,EXC,ipc,.76247937282631610451
mix10,next_line,ip_stride,eaf,NON,ipc,.79188395875288670397
mix10,next_line,ip_stride,eaf,EXC,ipc,.76352512757544639706
mix10,next_line,ip_stride,ship,NON,ipc,.79002120663479043946
mix10,next_line,ip_stride,ship,EXC,ipc,.76441947817892959225
mix10,next_line,ip_stride,drrip,NON,ipc,.78904230816963561461
mix10,next_line,ip_stride,drrip,EXC,ipc,.76246166813821590560
mix10,next_line,ip_stride,kpcr,NON,ipc,.76648915625574126034
mix10,next_line,ip_stride,kpcr,EXC,ipc,.76315214734050783078
mix10,next_line,next_line,lru,NON,ipc,.75870346437649484917
mix10,next_line,next_line,lru,EXC,ipc,.76060182231582774691
mix10,next_line,next_line,eaf,NON,ipc,.78877717111221793435
mix10,next_line,next_line,eaf,EXC,ipc,.76154129605496948683
mix10,next_line,next_line,ship,NON,ipc,.78972222004934827684
mix10,next_line,next_line,ship,EXC,ipc,.76221408715729176158
mix10,next_line,next_line,drrip,NON,ipc,.77693282077538531029
mix10,next_line,next_line,drrip,EXC,ipc,.75968807947781593903
mix10,next_line,next_line,kpcr,NON,ipc,.76450024928095179499
mix10,next_line,next_line,kpcr,EXC,ipc,.76087933543812879738
mix10,next_line,daampm,lru,NON,ipc,.76351906655802162243
mix10,next_line,daampm,lru,EXC,ipc,.76580336655927657355
mix10,next_line,daampm,eaf,NON,ipc,.79249292039397851308
mix10,next_line,daampm,eaf,EXC,ipc,.76672890978047897188
mix10,next_line,daampm,ship,NON,ipc,.79098006231498478173
mix10,next_line,daampm,ship,EXC,ipc,.76768490563222765054
mix10,next_line,daampm,drrip,NON,ipc,.77833995805562464063
mix10,next_line,daampm,drrip,EXC,ipc,.76534957100774337931
mix10,next_line,daampm,kpcr,NON,ipc,.76947160487523092464
mix10,next_line,daampm,kpcr,EXC,ipc,.76633038865138809178
mix10,next_line,bop,lru,NON,ipc,.76329362888574872813
mix10,next_line,bop,lru,EXC,ipc,.76348774375573442181
mix10,next_line,bop,eaf,NON,ipc,.78892609276540172622
mix10,next_line,bop,eaf,EXC,ipc,.76423208915876781904
mix10,next_line,bop,ship,NON,ipc,.78458401801408769325
mix10,next_line,bop,ship,EXC,ipc,.76638071756206989930
mix10,next_line,bop,drrip,NON,ipc,.77238055429778761448
mix10,next_line,bop,drrip,EXC,ipc,.76307994842300357527
mix10,next_line,bop,kpcr,NON,ipc,.76747112215036323901
mix10,next_line,bop,kpcr,EXC,ipc,.76385733204005704293
mix10,next_line,kpcp,lru,NON,ipc,.76638655277083600128
mix10,next_line,kpcp,lru,EXC,ipc,.76270615170135965317
mix10,next_line,kpcp,eaf,NON,ipc,.79158637417025749844
mix10,next_line,kpcp,eaf,EXC,ipc,.76368853899514549786
mix10,next_line,kpcp,ship,NON,ipc,.78412846195268764412
mix10,next_line,kpcp,ship,EXC,ipc,.76488609548808360334
mix10,next_line,kpcp,drrip,NON,ipc,.78638829347643467319
mix10,next_line,kpcp,drrip,EXC,ipc,.76267842205082730455
mix10,next_line,kpcp,kpcr,NON,ipc,.77136049226029238123
mix10,next_line,kpcp,kpcr,EXC,ipc,.76328885796028971326
mix11,no,no,lru,NON,ipc,.43238353482446912598
mix11,no,no,lru,EXC,ipc,.44074694584093200996
mix11,no,no,eaf,NON,ipc,.43644432193802573695
mix11,no,no,eaf,EXC,ipc,.44058780983459220283
mix11,no,no,ship,NON,ipc,.43809028116316957780
mix11,no,no,ship,EXC,ipc,.44143168882927601243
mix11,no,no,drrip,NON,ipc,.43399098807119881573
mix11,no,no,drrip,EXC,ipc,.44056092888529123710
mix11,no,no,kpcr,NON,ipc,.43477463605316061179
mix11,no,no,kpcr,EXC,ipc,.44072380350878528939
mix11,no,ip_stride,lru,NON,ipc,.62582133639047119523
mix11,no,ip_stride,lru,EXC,ipc,.57514106807252807079
mix11,no,ip_stride,eaf,NON,ipc,.62636282948175941238
mix11,no,ip_stride,eaf,EXC,ipc,.57551151028583323605
mix11,no,ip_stride,ship,NON,ipc,.62797488533694824684
mix11,no,ip_stride,ship,EXC,ipc,.57558347505293946994
mix11,no,ip_stride,drrip,NON,ipc,.62663273327522295864
mix11,no,ip_stride,drrip,EXC,ipc,.57553378259542228016
mix11,no,ip_stride,kpcr,NON,ipc,.62537984796948249937
mix11,no,ip_stride,kpcr,EXC,ipc,.57534864584344986124
mix11,no,next_line,lru,NON,ipc,.60306700411418262953
mix11,no,next_line,lru,EXC,ipc,.60792347727908981877
mix11,no,next_line,eaf,NON,ipc,.60228579868274316258
mix11,no,next_line,eaf,EXC,ipc,.60793736399636833073
mix11,no,next_line,ship,NON,ipc,.60667396067570299656
mix11,no,next_line,ship,EXC,ipc,.60926815662411088698
mix11,no,next_line,drrip,NON,ipc,.60295551740236265044
mix11,no,next_line,drrip,EXC,ipc,.60785079208026380060
mix11,no,next_line,kpcr,NON,ipc,.60246695845021388593
mix11,no,next_line,kpcr,EXC,ipc,.60814189208173973549
mix11,no,daampm,lru,NON,ipc,.65749097352373764223
mix11,no,daampm,lru,EXC,ipc,.67185539462288673977
mix11,no,daampm,eaf,NON,ipc,.66048134639491843501
mix11,no,daampm,eaf,EXC,ipc,.67176739430246947533
mix11,no,daampm,ship,NON,ipc,.66085776807789473081
mix11,no,daampm,ship,EXC,ipc,.67183852759720605716
mix11,no,daampm,drrip,NON,ipc,.65718591288131857781
mix11,no,daampm,drrip,EXC,ipc,.67199151048156918500
mix11,no,daampm,kpcr,NON,ipc,.65965812433624590945
mix11,no,daampm,kpcr,EXC,ipc,.67187448544040550215
mix11,no,bop,lru,NON,ipc,.64082861091429205881
mix11,no,bop,lru,EXC,ipc,.59341640269712632546
mix11,no,bop,eaf,NON,ipc,.64112265215165694508
mix11,no,bop,eaf,EXC,ipc,.59505323833420906393
mix11,no,bop,ship,NON,ipc,.64458699290196511782
mix11,no,bop,ship,EXC,ipc,.59240882200193348824
mix11,no,bop,drrip,NON,ipc,.64000350388916312082
mix11,no,bop,drrip,EXC,ipc,.59517340057249209553
mix11,no,bop,kpcr,NON,ipc,.64199720727457442847
mix11,no,bop,kpcr,EXC,ipc,.59431590246667758280
mix11,no,kpcp,lru,NON,ipc,.67516218720019403606
mix11,no,kpcp,lru,EXC,ipc,.60777034228501262806
mix11,no,kpcp,eaf,NON,ipc,.67525981814927575674
mix11,no,kpcp,eaf,EXC,ipc,.60950457236777889481
mix11,no,kpcp,ship,NON,ipc,.67723887046189615787
mix11,no,kpcp,ship,EXC,ipc,.60844573152540128004
mix11,no,kpcp,drrip,NON,ipc,.67472585283050571990
mix11,no,kpcp,drrip,EXC,ipc,.60892545239700677729
mix11,no,kpcp,kpcr,NON,ipc,.67623361543518673934
mix11,no,kpcp,kpcr,EXC,ipc,.60832179244331474896
mix11,next_line,no,lru,NON,ipc,.59706401337304431212
mix11,next_line,no,lru,EXC,ipc,.60233912086539378189
mix11,next_line,no,eaf,NON,ipc,.59605022337699736676
mix11,next_line,no,eaf,EXC,ipc,.60222084522241214382
mix11,next_line,no,ship,NON,ipc,.60048758475451436668
mix11,next_line,no,ship,EXC,ipc,.60385005024164964693
mix11,next_line,no,drrip,NON,ipc,.59616941417482148401
mix11,next_line,no,drrip,EXC,ipc,.60301180819693029590
mix11,next_line,no,kpcr,NON,ipc,.59626238181296378622
mix11,next_line,no,kpcr,EXC,ipc,.60261148910695935724
mix11,next_line,ip_stride,lru,NON,ipc,.60552988804846544986
mix11,next_line,ip_stride,lru,EXC,ipc,.60801627999311341046
mix11,next_line,ip_stride,eaf,NON,ipc,.60597920760203595558
mix11,next_line,ip_stride,eaf,EXC,ipc,.60794051407962217216
mix11,next_line,ip_stride,ship,NON,ipc,.60856235293889240033
mix11,next_line,ip_stride,ship,EXC,ipc,.60913483348120635966
mix11,next_line,ip_stride,drrip,NON,ipc,.60691343341395581385
mix11,next_line,ip_stride,drrip,EXC,ipc,.60791798199025380856
mix11,next_line,ip_stride,kpcr,NON,ipc,.60405872042347689437
mix11,next_line,ip_stride,kpcr,EXC,ipc,.60819974689934568651
mix11,next_line,next_line,lru,NON,ipc,.60192784075911699464
mix11,next_line,next_line,lru,EXC,ipc,.60697807587744912477
mix11,next_line,next_line,eaf,NON,ipc,.60245057465175970626
mix11,next_line,next_line,eaf,EXC,ipc,.60760596550776927081
mix11,next_line,next_line,ship,NON,ipc,.60541893809017902878
mix11,next_line,next_line,ship,EXC,ipc,.60832742456337862520
mix11,next_line,next_line,drrip,NON,ipc,.60303331669448435400
mix11,next_line,next_line,drrip,EXC,ipc,.60685005017038126423
mix11,next_line,next_line,kpcr,NON,ipc,.60118964878286572047
mix11,next_line,next_line,kpcr,EXC,ipc,.60723615325729005662
mix11,next_line,daampm,lru,NON,ipc,.59996895036078185968
mix11,next_line,daampm,lru,EXC,ipc,.60629524875985744309
mix11,next_line,daampm,eaf,NON,ipc,.59923556336542760280
mix11,next_line,daampm,eaf,EXC,ipc,.60608953118910627603
mix11,next_line,daampm,ship,NON,ipc,.60571355100819857150
mix11,next_line,daampm,ship,EXC,ipc,.60771182760871522129
mix11,next_line,daampm,drrip,NON,ipc,.59823115314678237844
mix11,next_line,daampm,drrip,EXC,ipc,.60589375580058841537
mix11,next_line,daampm,kpcr,NON,ipc,.59904963752758205451
mix11,next_line,daampm,kpcr,EXC,ipc,.60633459637556543595
mix11,next_line,bop,lru,NON,ipc,.59208252148152166311
mix11,next_line,bop,lru,EXC,ipc,.60283459776800077972
mix11,next_line,bop,eaf,NON,ipc,.58670738676861185089
mix11,next_line,bop,eaf,EXC,ipc,.59915400463087225108
mix11,next_line,bop,ship,NON,ipc,.59037202337333526000
mix11,next_line,bop,ship,EXC,ipc,.59089885287189739254
mix11,next_line,bop,drrip,NON,ipc,.58666034993087627637
mix11,next_line,bop,drrip,EXC,ipc,.59573931558002337026
mix11,next_line,bop,kpcr,NON,ipc,.58541031065657258459
mix11,next_line,bop,kpcr,EXC,ipc,.60204590673548793509
mix11,next_line,kpcp,lru,NON,ipc,.61433644898208634882
mix11,next_line,kpcp,lru,EXC,ipc,.59504838516363941980
mix11,next_line,kpcp,eaf,NON,ipc,.61159890917519744193
mix11,next_line,kpcp,eaf,EXC,ipc,.59535685705892553774
mix11,next_line,kpcp,ship,NON,ipc,.61612470426900611734
mix11,next_line,kpcp,ship,EXC,ipc,.59523572288567144850
mix11,next_line,kpcp,drrip,NON,ipc,.61111981360222793638
mix11,next_line,kpcp,drrip,EXC,ipc,.59560932904190186730
mix11,next_line,kpcp,kpcr,NON,ipc,.61135235005701716216
mix11,next_line,kpcp,kpcr,EXC,ipc,.59516965377763948879
mix12,no,no,lru,NON,ipc,.49438824758216904749
mix12,no,no,lru,EXC,ipc,.50427150764377524197
mix12,no,no,eaf,NON,ipc,.49397920331883581562
mix12,no,no,eaf,EXC,ipc,.50390716585500236386
mix12,no,no,ship,NON,ipc,.50724008247346554938
mix12,no,no,ship,EXC,ipc,.50424107534633861885
mix12,no,no,drrip,NON,ipc,.49583385937549789488
mix12,no,no,drrip,EXC,ipc,.50395377407704785071
mix12,no,no,kpcr,NON,ipc,.49960388415341291703
mix12,no,no,kpcr,EXC,ipc,.50379935749788036192
mix12,no,ip_stride,lru,NON,ipc,.54216323208900743704
mix12,no,ip_stride,lru,EXC,ipc,.54200260981275381885
mix12,no,ip_stride,eaf,NON,ipc,.54221964178026684279
mix12,no,ip_stride,eaf,EXC,ipc,.54112994734347263531
mix12,no,ip_stride,ship,NON,ipc,.54650758436769415577
mix12,no,ip_stride,ship,EXC,ipc,.54112489572214738614
mix12,no,ip_stride,drrip,NON,ipc,.54510109430119328292
mix12,no,ip_stride,drrip,EXC,ipc,.54086944966565454287
mix12,no,ip_stride,kpcr,NON,ipc,.54846231776367194090
