trace,l1p,l2p,repl,inc,metric,value
xalancbmk,no,ip_stride,kpcr,EXC,l1_evict_inc,0
xalancbmk,no,ip_stride,kpcr,EXC,l2_evict_inc,0
xalancbmk,no,next_line,lru,NON,ipc,0.424789
xalancbmk,no,next_line,lru,NON,cycles,2354109095
xalancbmk,no,next_line,lru,NON,l1_evict,45031458
xalancbmk,no,next_line,lru,NON,l2_evict,9099243
xalancbmk,no,next_line,lru,NON,l3_evict,1418061
xalancbmk,no,next_line,lru,NON,llc_mpki,1.25216
xalancbmk,no,next_line,lru,NON,l1_evict_inc,0
xalancbmk,no,next_line,lru,NON,l2_evict_inc,0
xalancbmk,no,next_line,lru,EXC,ipc,0.42574
xalancbmk,no,next_line,lru,EXC,cycles,2348850094
xalancbmk,no,next_line,lru,EXC,l1_evict,45031443
xalancbmk,no,next_line,lru,EXC,l2_evict,9099518
xalancbmk,no,next_line,lru,EXC,l3_evict,2654461
xalancbmk,no,next_line,lru,EXC,llc_mpki,6.90844
xalancbmk,no,next_line,lru,EXC,l1_evict_inc,0
xalancbmk,no,next_line,lru,EXC,l2_evict_inc,0
xalancbmk,no,next_line,eaf,NON,ipc,0.425084
xalancbmk,no,next_line,eaf,NON,cycles,2352477981
xalancbmk,no,next_line,eaf,NON,l1_evict,45068127
xalancbmk,no,next_line,eaf,NON,l2_evict,9623606
xalancbmk,no,next_line,eaf,NON,l3_evict,1375066
xalancbmk,no,next_line,eaf,NON,llc_mpki,1.22644
xalancbmk,no,next_line,eaf,NON,l1_evict_inc,0
xalancbmk,no,next_line,eaf,NON,l2_evict_inc,0
xalancbmk,no,next_line,eaf,EXC,ipc,0.42388
xalancbmk,no,next_line,eaf,EXC,cycles,2359156055
xalancbmk,no,next_line,eaf,EXC,l1_evict,45068111
xalancbmk,no,next_line,eaf,EXC,l2_evict,9623768
xalancbmk,no,next_line,eaf,EXC,l3_evict,3186994
xalancbmk,no,next_line,eaf,EXC,llc_mpki,7.36941
xalancbmk,no,next_line,eaf,EXC,l1_evict_inc,0
xalancbmk,no,next_line,eaf,EXC,l2_evict_inc,0
xalancbmk,no,next_line,ship,NON,ipc,0.425593
xalancbmk,no,next_line,ship,NON,cycles,2349660097
xalancbmk,no,next_line,ship,NON,l1_evict,45304453
xalancbmk,no,next_line,ship,NON,l2_evict,9548935
xalancbmk,no,next_line,ship,NON,l3_evict,1938331
xalancbmk,no,next_line,ship,NON,llc_mpki,1.79371
xalancbmk,no,next_line,ship,NON,l1_evict_inc,0
xalancbmk,no,next_line,ship,NON,l2_evict_inc,0
xalancbmk,no,next_line,ship,EXC,ipc,0.424216
xalancbmk,no,next_line,ship,EXC,cycles,2357291682
xalancbmk,no,next_line,ship,EXC,l1_evict,45304432
xalancbmk,no,next_line,ship,EXC,l2_evict,9550511
xalancbmk,no,next_line,ship,EXC,l3_evict,3187928
xalancbmk,no,next_line,ship,EXC,llc_mpki,7.3666
xalancbmk,no,next_line,ship,EXC,l1_evict_inc,0
xalancbmk,no,next_line,ship,EXC,l2_evict_inc,0
xalancbmk,no,next_line,drrip,NON,ipc,0.42518
xalancbmk,no,next_line,drrip,NON,cycles,2351943141
xalancbmk,no,next_line,drrip,NON,l1_evict,45304460
xalancbmk,no,next_line,drrip,NON,l2_evict,9548895
xalancbmk,no,next_line,drrip,NON,l3_evict,1391892
xalancbmk,no,next_line,drrip,NON,llc_mpki,1.24176
xalancbmk,no,next_line,drrip,NON,l1_evict_inc,0
xalancbmk,no,next_line,drrip,NON,l2_evict_inc,0
xalancbmk,no,next_line,drrip,EXC,ipc,0.424262
xalancbmk,no,next_line,drrip,EXC,cycles,2357032915
xalancbmk,no,next_line,drrip,EXC,l1_evict,45304454
xalancbmk,no,next_line,drrip,EXC,l2_evict,9550529
xalancbmk,no,next_line,drrip,EXC,l3_evict,3254400
xalancbmk,no,next_line,drrip,EXC,llc_mpki,7.40073
xalancbmk,no,next_line,drrip,EXC,l1_evict_inc,0
xalancbmk,no,next_line,drrip,EXC,l2_evict_inc,0
xalancbmk,no,next_line,kpcr,NON,ipc,0.425805
xalancbmk,no,next_line,kpcr,NON,cycles,2348492102
xalancbmk,no,next_line,kpcr,NON,l1_evict,45304429
xalancbmk,no,next_line,kpcr,NON,l2_evict,9548911
xalancbmk,no,next_line,kpcr,NON,l3_evict,1347100
xalancbmk,no,next_line,kpcr,NON,llc_mpki,2.20991
xalancbmk,no,next_line,kpcr,NON,l1_evict_inc,0
xalancbmk,no,next_line,kpcr,NON,l2_evict_inc,0
xalancbmk,no,next_line,kpcr,EXC,ipc,0.424242
xalancbmk,no,next_line,kpcr,EXC,cycles,2357143606
xalancbmk,no,next_line,kpcr,EXC,l1_evict,45304467
xalancbmk,no,next_line,kpcr,EXC,l2_evict,9550545
xalancbmk,no,next_line,kpcr,EXC,l3_evict,3186156
xalancbmk,no,next_line,kpcr,EXC,llc_mpki,7.36546
xalancbmk,no,next_line,kpcr,EXC,l1_evict_inc,0
xalancbmk,no,next_line,kpcr,EXC,l2_evict_inc,0
xalancbmk,no,daampm,lru,NON,ipc,0.43012
xalancbmk,no,daampm,lru,NON,cycles,2324930407
xalancbmk,no,daampm,lru,NON,l1_evict,45031431
xalancbmk,no,daampm,lru,NON,l2_evict,3885877
xalancbmk,no,daampm,lru,NON,l3_evict,1401529
xalancbmk,no,daampm,lru,NON,llc_mpki,1.27631
xalancbmk,no,daampm,lru,NON,l1_evict_inc,0
xalancbmk,no,daampm,lru,NON,l2_evict_inc,0
xalancbmk,no,daampm,lru,EXC,ipc,0.431033
xalancbmk,no,daampm,lru,EXC,cycles,2320009505
xalancbmk,no,daampm,lru,EXC,l1_evict,45031460
xalancbmk,no,daampm,lru,EXC,l2_evict,3886142
xalancbmk,no,daampm,lru,EXC,l3_evict,2586285
xalancbmk,no,daampm,lru,EXC,llc_mpki,4.58877
xalancbmk,no,daampm,lru,EXC,l1_evict_inc,0
xalancbmk,no,daampm,lru,EXC,l2_evict_inc,0
xalancbmk,no,daampm,eaf,NON,ipc,0.430687
xalancbmk,no,daampm,eaf,NON,cycles,2321871898
xalancbmk,no,daampm,eaf,NON,l1_evict,45068133
xalancbmk,no,daampm,eaf,NON,l2_evict,3740510
xalancbmk,no,daampm,eaf,NON,l3_evict,1367734
xalancbmk,no,daampm,eaf,NON,llc_mpki,1.25269
xalancbmk,no,daampm,eaf,NON,l1_evict_inc,0
xalancbmk,no,daampm,eaf,NON,l2_evict_inc,0
xalancbmk,no,daampm,eaf,EXC,ipc,0.430062
xalancbmk,no,daampm,eaf,EXC,cycles,2325248800
xalancbmk,no,daampm,eaf,EXC,l1_evict,45068084
xalancbmk,no,daampm,eaf,EXC,l2_evict,3740471
xalancbmk,no,daampm,eaf,EXC,l3_evict,3029271
xalancbmk,no,daampm,eaf,EXC,llc_mpki,4.75376
xalancbmk,no,daampm,eaf,EXC,l1_evict_inc,0
xalancbmk,no,daampm,eaf,EXC,l2_evict_inc,0
xalancbmk,no,daampm,ship,NON,ipc,0.431525
xalancbmk,no,daampm,ship,NON,cycles,2317364280
xalancbmk,no,daampm,ship,NON,l1_evict,45304493
xalancbmk,no,daampm,ship,NON,l2_evict,3525924
xalancbmk,no,daampm,ship,NON,l3_evict,2137308
xalancbmk,no,daampm,ship,NON,llc_mpki,2.02279
xalancbmk,no,daampm,ship,NON,l1_evict_inc,0
xalancbmk,no,daampm,ship,NON,l2_evict_inc,0
xalancbmk,no,daampm,ship,EXC,ipc,0.430721
xalancbmk,no,daampm,ship,EXC,cycles,2321690964
xalancbmk,no,daampm,ship,EXC,l1_evict,45304437
xalancbmk,no,daampm,ship,EXC,l2_evict,3526350
xalancbmk,no,daampm,ship,EXC,l3_evict,3012235
xalancbmk,no,daampm,ship,EXC,llc_mpki,4.51633
xalancbmk,no,daampm,ship,EXC,l1_evict_inc,0
xalancbmk,no,daampm,ship,EXC,l2_evict_inc,0
xalancbmk,no,daampm,drrip,NON,ipc,0.43119
xalancbmk,no,daampm,drrip,NON,cycles,2319165745
xalancbmk,no,daampm,drrip,NON,l1_evict,45304448
xalancbmk,no,daampm,drrip,NON,l2_evict,3525960
xalancbmk,no,daampm,drrip,NON,l3_evict,1383171
xalancbmk,no,daampm,drrip,NON,llc_mpki,1.26119
xalancbmk,no,daampm,drrip,NON,l1_evict_inc,0
xalancbmk,no,daampm,drrip,NON,l2_evict_inc,0
xalancbmk,no,daampm,drrip,EXC,ipc,0.430713
xalancbmk,no,daampm,drrip,EXC,cycles,2321730685
xalancbmk,no,daampm,drrip,EXC,l1_evict,45304444
xalancbmk,no,daampm,drrip,EXC,l2_evict,3526306
xalancbmk,no,daampm,drrip,EXC,l3_evict,3040734
xalancbmk,no,daampm,drrip,EXC,llc_mpki,4.53172
xalancbmk,no,daampm,drrip,EXC,l1_evict_inc,0
xalancbmk,no,daampm,drrip,EXC,l2_evict_inc,0
xalancbmk,no,daampm,kpcr,NON,ipc,0.431694
xalancbmk,no,daampm,kpcr,NON,cycles,2316457001
xalancbmk,no,daampm,kpcr,NON,l1_evict,45304463
xalancbmk,no,daampm,kpcr,NON,l2_evict,3526018
xalancbmk,no,daampm,kpcr,NON,l3_evict,1327429
xalancbmk,no,daampm,kpcr,NON,llc_mpki,2.24919
xalancbmk,no,daampm,kpcr,NON,l1_evict_inc,0
xalancbmk,no,daampm,kpcr,NON,l2_evict_inc,0
xalancbmk,no,daampm,kpcr,EXC,ipc,0.430737
xalancbmk,no,daampm,kpcr,EXC,cycles,2321604889
xalancbmk,no,daampm,kpcr,EXC,l1_evict,45304462
xalancbmk,no,daampm,kpcr,EXC,l2_evict,3526421
xalancbmk,no,daampm,kpcr,EXC,l3_evict,3015817
xalancbmk,no,daampm,kpcr,EXC,llc_mpki,4.51775
xalancbmk,no,daampm,kpcr,EXC,l1_evict_inc,0
xalancbmk,no,daampm,kpcr,EXC,l2_evict_inc,0
xalancbmk,no,bop,lru,NON,ipc,0.430904
xalancbmk,no,bop,lru,NON,cycles,2320704293
xalancbmk,no,bop,lru,NON,l1_evict,45031445
xalancbmk,no,bop,lru,NON,l2_evict,3905946
xalancbmk,no,bop,lru,NON,l3_evict,1426179
xalancbmk,no,bop,lru,NON,llc_mpki,1.26586
xalancbmk,no,bop,lru,NON,l1_evict_inc,0
xalancbmk,no,bop,lru,NON,l2_evict_inc,0
xalancbmk,no,bop,lru,EXC,ipc,0.431896
xalancbmk,no,bop,lru,EXC,cycles,2315371075
xalancbmk,no,bop,lru,EXC,l1_evict,45031456
xalancbmk,no,bop,lru,EXC,l2_evict,3909021
xalancbmk,no,bop,lru,EXC,l3_evict,2630862
xalancbmk,no,bop,lru,EXC,llc_mpki,4.25998
xalancbmk,no,bop,lru,EXC,l1_evict_inc,0
xalancbmk,no,bop,lru,EXC,l2_evict_inc,0
xalancbmk,no,bop,eaf,NON,ipc,0.430434
xalancbmk,no,bop,eaf,NON,cycles,2323233975
xalancbmk,no,bop,eaf,NON,l1_evict,45068130
xalancbmk,no,bop,eaf,NON,l2_evict,4302816
xalancbmk,no,bop,eaf,NON,l3_evict,1390168
xalancbmk,no,bop,eaf,NON,llc_mpki,1.24264
xalancbmk,no,bop,eaf,NON,l1_evict_inc,0
xalancbmk,no,bop,eaf,NON,l2_evict_inc,0
xalancbmk,no,bop,eaf,EXC,ipc,0.429683
xalancbmk,no,bop,eaf,EXC,cycles,2327296045
xalancbmk,no,bop,eaf,EXC,l1_evict,45068096
xalancbmk,no,bop,eaf,EXC,l2_evict,4308282
xalancbmk,no,bop,eaf,EXC,l3_evict,3120674
xalancbmk,no,bop,eaf,EXC,llc_mpki,4.74277
xalancbmk,no,bop,eaf,EXC,l1_evict_inc,0
xalancbmk,no,bop,eaf,EXC,l2_evict_inc,0
xalancbmk,no,bop,ship,NON,ipc,0.431835
xalancbmk,no,bop,ship,NON,cycles,2315699085
xalancbmk,no,bop,ship,NON,l1_evict,45304467
xalancbmk,no,bop,ship,NON,l2_evict,3759963
xalancbmk,no,bop,ship,NON,l3_evict,2165789
xalancbmk,no,bop,ship,NON,llc_mpki,2.00987
xalancbmk,no,bop,ship,NON,l1_evict_inc,0
xalancbmk,no,bop,ship,NON,l2_evict_inc,0
xalancbmk,no,bop,ship,EXC,ipc,0.431062
xalancbmk,no,bop,ship,EXC,cycles,2319850794
xalancbmk,no,bop,ship,EXC,l1_evict,45304463
xalancbmk,no,bop,ship,EXC,l2_evict,3762600
xalancbmk,no,bop,ship,EXC,l3_evict,3107650
xalancbmk,no,bop,ship,EXC,llc_mpki,4.40614
xalancbmk,no,bop,ship,EXC,l1_evict_inc,0
xalancbmk,no,bop,ship,EXC,l2_evict_inc,0
xalancbmk,no,bop,drrip,NON,ipc,0.431525
xalancbmk,no,bop,drrip,NON,cycles,2317363844
xalancbmk,no,bop,drrip,NON,l1_evict,45304428
xalancbmk,no,bop,drrip,NON,l2_evict,3761156
xalancbmk,no,bop,drrip,NON,l3_evict,1421417
xalancbmk,no,bop,drrip,NON,llc_mpki,1.26216
xalancbmk,no,bop,drrip,NON,l1_evict_inc,0
xalancbmk,no,bop,drrip,NON,l2_evict_inc,0
xalancbmk,no,bop,drrip,EXC,ipc,0.431079
xalancbmk,no,bop,drrip,EXC,cycles,2319757942
xalancbmk,no,bop,drrip,EXC,l1_evict,45304469
xalancbmk,no,bop,drrip,EXC,l2_evict,3762253
xalancbmk,no,bop,drrip,EXC,l3_evict,3197996
xalancbmk,no,bop,drrip,EXC,llc_mpki,4.44788
xalancbmk,no,bop,drrip,EXC,l1_evict_inc,0
xalancbmk,no,bop,drrip,EXC,l2_evict_inc,0
xalancbmk,no,bop,kpcr,NON,ipc,0.432088
xalancbmk,no,bop,kpcr,NON,cycles,2314344411
xalancbmk,no,bop,kpcr,NON,l1_evict,45304430
xalancbmk,no,bop,kpcr,NON,l2_evict,3763037
xalancbmk,no,bop,kpcr,NON,l3_evict,1360437
xalancbmk,no,bop,kpcr,NON,llc_mpki,2.21918
xalancbmk,no,bop,kpcr,NON,l1_evict_inc,0
xalancbmk,no,bop,kpcr,NON,l2_evict_inc,0
xalancbmk,no,bop,kpcr,EXC,ipc,0.431048
xalancbmk,no,bop,kpcr,EXC,cycles,2319925752
xalancbmk,no,bop,kpcr,EXC,l1_evict,45304435
xalancbmk,no,bop,kpcr,EXC,l2_evict,3759405
xalancbmk,no,bop,kpcr,EXC,l3_evict,3109474
xalancbmk,no,bop,kpcr,EXC,llc_mpki,4.40652
xalancbmk,no,bop,kpcr,EXC,l1_evict_inc,0
xalancbmk,no,bop,kpcr,EXC,l2_evict_inc,0
xalancbmk,no,kpcp,lru,NON,ipc,0.431655
xalancbmk,no,kpcp,lru,NON,cycles,2316664822
xalancbmk,no,kpcp,lru,NON,l1_evict,45031449
xalancbmk,no,kpcp,lru,NON,l2_evict,2831895
xalancbmk,no,kpcp,lru,NON,l3_evict,1499566
xalancbmk,no,kpcp,lru,NON,llc_mpki,1.29032
xalancbmk,no,kpcp,lru,NON,l1_evict_inc,0
xalancbmk,no,kpcp,lru,NON,l2_evict_inc,0
xalancbmk,no,kpcp,lru,EXC,ipc,0.432043
xalancbmk,no,kpcp,lru,EXC,cycles,2314586211
xalancbmk,no,kpcp,lru,EXC,l1_evict,45031453
xalancbmk,no,kpcp,lru,EXC,l2_evict,2832951
xalancbmk,no,kpcp,lru,EXC,l3_evict,2488193
xalancbmk,no,kpcp,lru,EXC,llc_mpki,3.87851
xalancbmk,no,kpcp,lru,EXC,l1_evict_inc,0
xalancbmk,no,kpcp,lru,EXC,l2_evict_inc,0
xalancbmk,no,kpcp,eaf,NON,ipc,0.431332
xalancbmk,no,kpcp,eaf,NON,cycles,2318401254
xalancbmk,no,kpcp,eaf,NON,l1_evict,45068113
xalancbmk,no,kpcp,eaf,NON,l2_evict,3018944
xalancbmk,no,kpcp,eaf,NON,l3_evict,1665579
xalancbmk,no,kpcp,eaf,NON,llc_mpki,1.47605
xalancbmk,no,kpcp,eaf,NON,l1_evict_inc,0
xalancbmk,no,kpcp,eaf,NON,l2_evict_inc,0
xalancbmk,no,kpcp,eaf,EXC,ipc,0.430349
xalancbmk,no,kpcp,eaf,EXC,cycles,2323695203
xalancbmk,no,kpcp,eaf,EXC,l1_evict,45068083
xalancbmk,no,kpcp,eaf,EXC,l2_evict,3018177
xalancbmk,no,kpcp,eaf,EXC,l3_evict,2926440
xalancbmk,no,kpcp,eaf,EXC,llc_mpki,4.26076
xalancbmk,no,kpcp,eaf,EXC,l1_evict_inc,0
xalancbmk,no,kpcp,eaf,EXC,l2_evict_inc,0
xalancbmk,no,kpcp,ship,NON,ipc,0.432568
xalancbmk,no,kpcp,ship,NON,cycles,2311775834
xalancbmk,no,kpcp,ship,NON,l1_evict,45304458
xalancbmk,no,kpcp,ship,NON,l2_evict,2719084
xalancbmk,no,kpcp,ship,NON,l3_evict,2232376
xalancbmk,no,kpcp,ship,NON,llc_mpki,2.04565
xalancbmk,no,kpcp,ship,NON,l1_evict_inc,0
xalancbmk,no,kpcp,ship,NON,l2_evict_inc,0
xalancbmk,no,kpcp,ship,EXC,ipc,0.431381
xalancbmk,no,kpcp,ship,EXC,cycles,2318134200
xalancbmk,no,kpcp,ship,EXC,l1_evict,45304453
xalancbmk,no,kpcp,ship,EXC,l2_evict,2719523
xalancbmk,no,kpcp,ship,EXC,l3_evict,2887896
xalancbmk,no,kpcp,ship,EXC,llc_mpki,3.97096
xalancbmk,no,kpcp,ship,EXC,l1_evict_inc,0
xalancbmk,no,kpcp,ship,EXC,l2_evict_inc,0
xalancbmk,no,kpcp,drrip,NON,ipc,0.432235
xalancbmk,no,kpcp,drrip,NON,cycles,2313554683
xalancbmk,no,kpcp,drrip,NON,l1_evict,45304485
xalancbmk,no,kpcp,drrip,NON,l2_evict,2719623
xalancbmk,no,kpcp,drrip,NON,l3_evict,1484781
xalancbmk,no,kpcp,drrip,NON,llc_mpki,1.28978
xalancbmk,no,kpcp,drrip,NON,l1_evict_inc,0
xalancbmk,no,kpcp,drrip,NON,l2_evict_inc,0
xalancbmk,no,kpcp,drrip,EXC,ipc,0.431337
xalancbmk,no,kpcp,drrip,EXC,cycles,2318370807
xalancbmk,no,kpcp,drrip,EXC,l1_evict,45304457
xalancbmk,no,kpcp,drrip,EXC,l2_evict,2719476
xalancbmk,no,kpcp,drrip,EXC,l3_evict,2916114
xalancbmk,no,kpcp,drrip,EXC,llc_mpki,3.98536
xalancbmk,no,kpcp,drrip,EXC,l1_evict_inc,0
xalancbmk,no,kpcp,drrip,EXC,l2_evict_inc,0
xalancbmk,no,kpcp,kpcr,NON,ipc,0.432788
xalancbmk,no,kpcp,kpcr,NON,cycles,2310599015
xalancbmk,no,kpcp,kpcr,NON,l1_evict,45304459
xalancbmk,no,kpcp,kpcr,NON,l2_evict,2719384
xalancbmk,no,kpcp,kpcr,NON,l3_evict,1426612
xalancbmk,no,kpcp,kpcr,NON,llc_mpki,2.28765
xalancbmk,no,kpcp,kpcr,NON,l1_evict_inc,0
xalancbmk,no,kpcp,kpcr,NON,l2_evict_inc,0
xalancbmk,no,kpcp,kpcr,EXC,ipc,0.431375
xalancbmk,no,kpcp,kpcr,EXC,cycles,2318168624
xalancbmk,no,kpcp,kpcr,EXC,l1_evict,45304448
xalancbmk,no,kpcp,kpcr,EXC,l2_evict,2720455
xalancbmk,no,kpcp,kpcr,EXC,l3_evict,2891081
xalancbmk,no,kpcp,kpcr,EXC,llc_mpki,3.97322
xalancbmk,no,kpcp,kpcr,EXC,l1_evict_inc,0
xalancbmk,no,kpcp,kpcr,EXC,l2_evict_inc,0
xalancbmk,next_line,no,lru,NON,ipc,0.429146
xalancbmk,next_line,no,lru,NON,cycles,2330207767
xalancbmk,next_line,no,lru,NON,l1_evict,67165832
xalancbmk,next_line,no,lru,NON,l2_evict,8849303
xalancbmk,next_line,no,lru,NON,l3_evict,1415673
xalancbmk,next_line,no,lru,NON,llc_mpki,1.19373
xalancbmk,next_line,no,lru,NON,l1_evict_inc,0
xalancbmk,next_line,no,lru,NON,l2_evict_inc,0
xalancbmk,next_line,no,lru,EXC,ipc,0.430102
xalancbmk,next_line,no,lru,EXC,cycles,2325030649
xalancbmk,next_line,no,lru,EXC,l1_evict,67165752
xalancbmk,next_line,no,lru,EXC,l2_evict,8849401
xalancbmk,next_line,no,lru,EXC,l3_evict,2656645
xalancbmk,next_line,no,lru,EXC,llc_mpki,6.72305
xalancbmk,next_line,no,lru,EXC,l1_evict_inc,0
xalancbmk,next_line,no,lru,EXC,l2_evict_inc,0
xalancbmk,next_line,no,eaf,NON,ipc,0.429396
xalancbmk,next_line,no,eaf,NON,cycles,2328850808
xalancbmk,next_line,no,eaf,NON,l1_evict,67167960
xalancbmk,next_line,no,eaf,NON,l2_evict,9525516
xalancbmk,next_line,no,eaf,NON,l3_evict,1376044
xalancbmk,next_line,no,eaf,NON,llc_mpki,1.17235
xalancbmk,next_line,no,eaf,NON,l1_evict_inc,0
xalancbmk,next_line,no,eaf,NON,l2_evict_inc,0
xalancbmk,next_line,no,eaf,EXC,ipc,0.428225
xalancbmk,next_line,no,eaf,EXC,cycles,2335220273
xalancbmk,next_line,no,eaf,EXC,l1_evict,67168125
xalancbmk,next_line,no,eaf,EXC,l2_evict,9525567
xalancbmk,next_line,no,eaf,EXC,l3_evict,3172422
xalancbmk,next_line,no,eaf,EXC,llc_mpki,7.24084
xalancbmk,next_line,no,eaf,EXC,l1_evict_inc,0
xalancbmk,next_line,no,eaf,EXC,l2_evict_inc,0
xalancbmk,next_line,no,ship,NON,ipc,0.429989
xalancbmk,next_line,no,ship,NON,cycles,2325640771
xalancbmk,next_line,no,ship,NON,l1_evict,67690323
xalancbmk,next_line,no,ship,NON,l2_evict,9449224
xalancbmk,next_line,no,ship,NON,l3_evict,1927440
xalancbmk,next_line,no,ship,NON,llc_mpki,1.72912
xalancbmk,next_line,no,ship,NON,l1_evict_inc,0
xalancbmk,next_line,no,ship,NON,l2_evict_inc,0
xalancbmk,next_line,no,ship,EXC,ipc,0.42865
xalancbmk,next_line,no,ship,EXC,cycles,2332903570
xalancbmk,next_line,no,ship,EXC,l1_evict,67690503
xalancbmk,next_line,no,ship,EXC,l2_evict,9449419
xalancbmk,next_line,no,ship,EXC,l3_evict,3179288
xalancbmk,next_line,no,ship,EXC,llc_mpki,7.27793
xalancbmk,next_line,no,ship,EXC,l1_evict_inc,0
xalancbmk,next_line,no,ship,EXC,l2_evict_inc,0
xalancbmk,next_line,no,drrip,NON,ipc,0.429602
xalancbmk,next_line,no,drrip,NON,cycles,2327735487
xalancbmk,next_line,no,drrip,NON,l1_evict,67690234
xalancbmk,next_line,no,drrip,NON,l2_evict,9449232
xalancbmk,next_line,no,drrip,NON,l3_evict,1391381
xalancbmk,next_line,no,drrip,NON,llc_mpki,1.184
xalancbmk,next_line,no,drrip,NON,l1_evict_inc,0
xalancbmk,next_line,no,drrip,NON,l2_evict_inc,0
xalancbmk,next_line,no,drrip,EXC,ipc,0.428666
xalancbmk,next_line,no,drrip,EXC,cycles,2332821083
xalancbmk,next_line,no,drrip,EXC,l1_evict,67690388
xalancbmk,next_line,no,drrip,EXC,l2_evict,9449424
xalancbmk,next_line,no,drrip,EXC,l3_evict,3251920
xalancbmk,next_line,no,drrip,EXC,llc_mpki,7.31561
xalancbmk,next_line,no,drrip,EXC,l1_evict_inc,0
xalancbmk,next_line,no,drrip,EXC,l2_evict_inc,0
xalancbmk,next_line,no,kpcr,NON,ipc,0.430222
xalancbmk,next_line,no,kpcr,NON,cycles,2324379515
xalancbmk,next_line,no,kpcr,NON,l1_evict,67690306
xalancbmk,next_line,no,kpcr,NON,l2_evict,9449217
xalancbmk,next_line,no,kpcr,NON,l3_evict,1349253
xalancbmk,next_line,no,kpcr,NON,llc_mpki,2.10504
xalancbmk,next_line,no,kpcr,NON,l1_evict_inc,0
xalancbmk,next_line,no,kpcr,NON,l2_evict_inc,0
xalancbmk,next_line,no,kpcr,EXC,ipc,0.428678
xalancbmk,next_line,no,kpcr,EXC,cycles,2332754093
xalancbmk,next_line,no,kpcr,EXC,l1_evict,67690529
xalancbmk,next_line,no,kpcr,EXC,l2_evict,9449421
xalancbmk,next_line,no,kpcr,EXC,l3_evict,3178270
xalancbmk,next_line,no,kpcr,EXC,llc_mpki,7.27703
xalancbmk,next_line,no,kpcr,EXC,l1_evict_inc,0
xalancbmk,next_line,no,kpcr,EXC,l2_evict_inc,0
xalancbmk,next_line,ip_stride,lru,NON,ipc,0.429401
xalancbmk,next_line,ip_stride,lru,NON,cycles,2328827007
xalancbmk,next_line,ip_stride,lru,NON,l1_evict,67165889
xalancbmk,next_line,ip_stride,lru,NON,l2_evict,8880369
xalancbmk,next_line,ip_stride,lru,NON,l3_evict,1423281
xalancbmk,next_line,ip_stride,lru,NON,llc_mpki,1.16694
xalancbmk,next_line,ip_stride,lru,NON,l1_evict_inc,0
xalancbmk,next_line,ip_stride,lru,NON,l2_evict_inc,0
xalancbmk,next_line,ip_stride,lru,EXC,ipc,0.430379
xalancbmk,next_line,ip_stride,lru,EXC,cycles,2323535513
xalancbmk,next_line,ip_stride,lru,EXC,l1_evict,67165900
xalancbmk,next_line,ip_stride,lru,EXC,l2_evict,8880479
xalancbmk,next_line,ip_stride,lru,EXC,l3_evict,2674223
xalancbmk,next_line,ip_stride,lru,EXC,llc_mpki,6.68043
xalancbmk,next_line,ip_stride,lru,EXC,l1_evict_inc,0
xalancbmk,next_line,ip_stride,lru,EXC,l2_evict_inc,0
xalancbmk,next_line,ip_stride,eaf,NON,ipc,0.429648
xalancbmk,next_line,ip_stride,eaf,NON,cycles,2327486430
xalancbmk,next_line,ip_stride,eaf,NON,l1_evict,67168123
xalancbmk,next_line,ip_stride,eaf,NON,l2_evict,9555670
xalancbmk,next_line,ip_stride,eaf,NON,l3_evict,1383161
xalancbmk,next_line,ip_stride,eaf,NON,llc_mpki,1.1482
xalancbmk,next_line,ip_stride,eaf,NON,l1_evict_inc,0
xalancbmk,next_line,ip_stride,eaf,NON,l2_evict_inc,0
xalancbmk,next_line,ip_stride,eaf,EXC,ipc,0.428574
xalancbmk,next_line,ip_stride,eaf,EXC,cycles,2333320451
xalancbmk,next_line,ip_stride,eaf,EXC,l1_evict,67168317
xalancbmk,next_line,ip_stride,eaf,EXC,l2_evict,9555657
xalancbmk,next_line,ip_stride,eaf,EXC,l3_evict,3172232
xalancbmk,next_line,ip_stride,eaf,EXC,llc_mpki,7.18624
xalancbmk,next_line,ip_stride,eaf,EXC,l1_evict_inc,0
xalancbmk,next_line,ip_stride,eaf,EXC,l2_evict_inc,0
xalancbmk,next_line,ip_stride,ship,NON,ipc,0.430246
xalancbmk,next_line,ip_stride,ship,NON,cycles,2324251974
xalancbmk,next_line,ip_stride,ship,NON,l1_evict,67690436
xalancbmk,next_line,ip_stride,ship,NON,l2_evict,9482770
xalancbmk,next_line,ip_stride,ship,NON,l3_evict,1932547
xalancbmk,next_line,ip_stride,ship,NON,llc_mpki,1.70385
xalancbmk,next_line,ip_stride,ship,NON,l1_evict_inc,0
xalancbmk,next_line,ip_stride,ship,NON,l2_evict_inc,0
xalancbmk,next_line,ip_stride,ship,EXC,ipc,0.429016
xalancbmk,next_line,ip_stride,ship,EXC,cycles,2330915870
xalancbmk,next_line,ip_stride,ship,EXC,l1_evict,67690643
xalancbmk,next_line,ip_stride,ship,EXC,l2_evict,9482953
xalancbmk,next_line,ip_stride,ship,EXC,l3_evict,3180692
xalancbmk,next_line,ip_stride,ship,EXC,llc_mpki,7.22671
xalancbmk,next_line,ip_stride,ship,EXC,l1_evict_inc,0
xalancbmk,next_line,ip_stride,ship,EXC,l2_evict_inc,0
xalancbmk,next_line,ip_stride,drrip,NON,ipc,0.429906
